TripType,VisitNumber,Weekday,Upc,ScanCount,DepartmentDescription,FinelineNumber
3,75658,3,60538862097,1,FINANCIAL SERVICES,0
37,15149,7,4850030569,1,DAIRY,1404
5,91674,5,7097047123,1,"CANDY, TOBACCO, COOKIES",707
36,181286,6,7940020696,1,PERSONAL CARE,63
37,12525,6,78035378403,1,PRODUCE,3601
36,133897,5,3500074128,1,PERSONAL CARE,203
3,109563,1,60538862097,1,FINANCIAL SERVICES,0
3,124866,4,68113104850,1,BEAUTY,3903
36,5845,5,74759931305,1,"CANDY, TOBACCO, COOKIES",87
36,148003,7,4900003165,1,DSD GROCERY,9205
37,59511,7,4812127642,1,COMM BREAD,3720
36,153601,1,61283102221,1,PERSONAL CARE,1417
3,78094,3,68113163351,2,FINANCIAL SERVICES,275
3,4447,5,60538896309,1,FINANCIAL SERVICES,276
38,47469,5,71514172928,1,DAIRY,9020
37,140469,6,68113138748,1,PRODUCE,6801
37,173387,5,65876135732,1,MEAT - FRESH & FROZEN,6073
5,105787,7,71533943000,1,HORTICULTURE AND ACCESS,8814
38,160372,2,7874235200,1,DAIRY,1515
36,131856,5,2840020131,1,DSD GROCERY,9251
38,13368,7,4190007364,2,DAIRY,1407
38,58811,7,3800084524,1,IMPULSE MERCHANDISE,808
36,14993,7,4620000215,1,BEAUTY,2105
38,86446,4,7874212310,1,MEAT - FRESH & FROZEN,6087
37,59932,7,73447533423,1,PRODUCE,8108
5,162743,3,88766181547,1,PHARMACY OTC,1605
3,62808,7,60538800144,1,DAIRY,9105
38,103635,7,3663202760,1,DAIRY,1443
37,11741,6,7874235200,1,DAIRY,1515
5,63429,1,63748006544,1,PHARMACY OTC,312
38,177095,5,2100061526,1,DAIRY,7958
38,51917,6,7874204697,1,DSD GROCERY,4102
37,77652,3,4089,1,PRODUCE,8000
37,59417,7,4082,1,PRODUCE,4020
37,106595,7,4900002890,1,DSD GROCERY,9515
38,14041,7,3700014959,1,HOUSEHOLD CHEMICALS/SUPP,130
36,51206,6,84223400162,2,FROZEN FOODS,4122
37,101037,7,1340945132,1,GROCERY DRY GOODS,2351
38,162931,3,67984410957,1,FROZEN FOODS,2112
36,128811,4,4589310561,1,PERSONAL CARE,3166
38,105395,7,2800046942,1,GROCERY DRY GOODS,2992
38,77055,3,88309614247,1,LADIES SOCKS,3026
38,142938,6,2733100521,1,DAIRY,7962
37,80998,3,7099001320,2,DAIRY,1251
3,13220,7,60538812236,1,FINANCIAL SERVICES,278
37,95598,6,7602630672,1,COOK AND DINE,2067
36,35864,3,68333321538,1,PERSONAL CARE,9111
37,17277,7,4062,1,PRODUCE,8104
5,148140,7,68113104850,1,BEAUTY,3903
3,187774,7,83032400696,1,IMPULSE MERCHANDISE,1749
38,142907,6,7800015216,2,DSD GROCERY,2403
36,152134,1,30521004400,3,BEAUTY,4501
37,150829,1,1070010200,1,IMPULSE MERCHANDISE,115
37,100178,7,4051,1,PRODUCE,5701
5,183607,6,3120020298,1,DSD GROCERY,4639
36,178708,6,2471930816,1,HORTICULTURE AND ACCESS,8049
5,119112,3,4900000045,1,DSD GROCERY,9546
38,182204,6,7874211462,1,HOUSEHOLD PAPER GOODS,6030
5,136466,5,7956710085,1,PERSONAL CARE,3115
38,111250,1,2460001001,1,GROCERY DRY GOODS,4253
38,39633,4,22011000000,1,MEAT - FRESH & FROZEN,6032
38,160437,2,5200020807,1,DSD GROCERY,4607
36,139698,6,6233882291,1,HOUSEHOLD CHEMICALS/SUPP,8945
38,139116,6,7874202214,3,DSD GROCERY,4631
37,134487,5,7225000405,1,COMM BREAD,3703
37,128390,4,4045,1,PRODUCE,3004
5,1476,5,75702628222,1,OPTICAL - FRAMES,5731
36,42083,4,7874203524,1,DSD GROCERY,9220
38,176872,5,71514151464,1,DAIRY,9114
3,58095,7,60538862128,1,FINANCIAL SERVICES,0
38,6964,6,1583900950,1,DSD GROCERY,3351
37,9206,6,1480021073,1,GROCERY DRY GOODS,2763
36,70935,2,3663203798,1,DAIRY,1342
36,139037,6,2279691652,1,PERSONAL CARE,5047
38,10127,6,7874231067,2,GROCERY DRY GOODS,3812
36,83249,4,1749903810,2,HOUSEHOLD CHEMICALS/SUPP,586
37,55653,6,4062,1,PRODUCE,8104
37,129054,4,20577400000,1,SERVICE DELI,8015
37,54595,6,3800010265,1,GROCERY DRY GOODS,3555
37,71789,2,1600045279,1,GROCERY DRY GOODS,3600
5,13925,7,71941080010,1,PHARMACY OTC,522
37,136069,5,4051,1,PRODUCE,5701
3,29078,2,68113163351,1,FINANCIAL SERVICES,275
38,177764,5,5000030062,1,GROCERY DRY GOODS,3306
37,121852,3,7146418095,1,PRODUCE,7655
5,34903,3,60538862097,1,FINANCIAL SERVICES,0
38,91549,5,7874235206,1,GROCERY DRY GOODS,3809
38,152488,1,3800013192,1,FROZEN FOODS,2112
36,46999,5,9064970631,2,SLEEPWEAR/FOUNDATIONS,2045
36,132603,5,4136408033,1,IMPULSE MERCHANDISE,110
37,158390,2,20966500000,1,SERVICE DELI,7010
36,80297,3,6843791127,1,IMPULSE MERCHANDISE,125
37,191274,7,7442602000,1,COMM BREAD,3729
38,15064,7,78688836589,1,MENSWEAR,8024
37,132435,5,3338320027,1,PRODUCE,3601
3,61104,7,68113163352,1,FINANCIAL SERVICES,278
38,23519,1,2529300216,1,DAIRY,1511
38,79139,3,4400000463,1,DSD GROCERY,3621
3,114558,2,83032400641,1,IMPULSE MERCHANDISE,1001
38,29800,2,2500005575,1,DAIRY,1404
38,142444,6,4190007284,1,DAIRY,1517
36,117428,2,30573016940,1,PHARMACY OTC,2005
38,91525,5,60538800144,1,DAIRY,9105
36,48994,5,3500074461,1,PERSONAL CARE,202
38,117626,2,7047000570,1,DAIRY,1343
36,70214,2,31015883090,1,PERSONAL CARE,205
3,108821,1,79936624939,1,IMPULSE MERCHANDISE,1001
38,137837,6,1620033700,1,GROCERY DRY GOODS,4451
38,140326,6,7680000697,3,DAIRY,8004
37,132123,5,4693,1,PRODUCE,4450
38,118432,2,78735910018,2,PRODUCE,7101
38,79919,3,1090000021,1,HOUSEHOLD PAPER GOODS,6660
38,177199,5,4011,1,PRODUCE,5501
5,92226,5,3700085117,1,PERSONAL CARE,9108
3,45897,5,83032400783,1,IMPULSE MERCHANDISE,1749
38,189488,7,8.96E+11,1,MENSWEAR,2712
38,4852,5,7056083155,1,FROZEN FOODS,1752
38,103114,7,3000005070,1,GROCERY DRY GOODS,4102
37,176361,5,68779714016,1,MEDIA AND GAMING,9259
36,74434,2,7940055020,1,PERSONAL CARE,109
37,103051,7,7080096096,1,MEAT - FRESH & FROZEN,6584
5,97996,6,32420846535,1,PHARMACY OTC,1502
38,83875,4,3400000246,1,IMPULSE MERCHANDISE,100
37,133593,5,2500001921,2,DAIRY,1407
37,139936,6,85324700322,1,DSD GROCERY,3460
36,3986,5,7871544844,1,PLUS AND MATERNITY,50
37,81599,4,9518801128,2,DSD GROCERY,4644
36,145195,7,1254744019,1,PERSONAL CARE,605
36,15460,7,82179621336,1,MENSWEAR,7140
38,29874,2,88491201427,1,GROCERY DRY GOODS,3555
37,80633,3,4171623110,5,DAIRY,7953
37,39132,4,7224013381,1,PRODUCE,3108
37,103466,7,60538871461,1,DAIRY,9101
36,171886,4,3700087182,1,PERSONAL CARE,192
3,133633,5,68113107939,1,FINANCIAL SERVICES,200
38,64617,1,60538871457,1,DAIRY,9100
38,94903,6,3800093774,1,GROCERY DRY GOODS,3559
37,86621,4,85050300401,1,GROCERY DRY GOODS,4275
36,170391,4,7874243617,1,PHARMACY OTC,1003
37,120010,3,68113132946,1,PRODUCE,6810
38,91763,5,68113109144,1,BAKERY,103
38,24004,1,75276029222,1,COOK AND DINE,5723
37,164103,3,4032,1,PRODUCE,6420
37,162911,3,4011,1,PRODUCE,5501
38,164374,3,3700088234,-1,HOUSEHOLD PAPER GOODS,1006
38,138979,6,22726900000,1,MEAT - FRESH & FROZEN,6016
38,68087,1,7373100419,1,COMM BREAD,3706
5,70759,2,7874263939,1,OPTICAL - LENSES,3800
37,70389,2,20180700000,2,MEAT - FRESH & FROZEN,6005
37,154913,1,22592200000,1,MEAT - FRESH & FROZEN,1301
37,159881,2,7874237013,1,GROCERY DRY GOODS,2652
38,1362,5,5000058004,4,PETS AND SUPPLIES,1436
37,161817,3,4122445100,1,GROCERY DRY GOODS,2809
38,161835,3,4178900143,1,GROCERY DRY GOODS,3120
38,161866,3,2733103417,1,DAIRY,7962
5,10745,6,72225216616,1,PHARMACY OTC,549
38,159743,2,3338320027,1,PRODUCE,3601
5,65888,1,4078,1,PRODUCE,8303
36,150108,1,7410832370,1,PERSONAL CARE,4510
36,117643,2,3800032110,1,GROCERY DRY GOODS,3504
37,154962,1,3338365020,1,PRODUCE,7501
37,95781,6,2924300010,2,GROCERY DRY GOODS,2997
5,167476,4,82815976,1,MENSWEAR,2203
37,35611,3,7874234728,1,HOUSEHOLD CHEMICALS/SUPP,140
5,59680,7,61126999100,1,DSD GROCERY,3467
37,175432,5,3700013882,1,HOUSEHOLD CHEMICALS/SUPP,700
37,35675,3,4663,1,PRODUCE,4011
36,34144,3,8.81E+11,1,LADIESWEAR,324
5,58770,7,30169183402,1,PHARMACY RX,4822
37,122157,3,4045,1,PRODUCE,3004
5,118001,2,30065143141,1,PHARMACY OTC,1541
37,62443,7,7639703250,2,GROCERY DRY GOODS,2995
37,111892,1,3000031895,1,GROCERY DRY GOODS,3556
36,3335,5,7906801231,1,PERSONAL CARE,3070
36,121859,3,64541670814,1,CELEBRATION,787
38,99232,6,8768400097,1,DSD GROCERY,4624
38,116034,2,73528240029,2,INFANT CONSUMABLE HARDLINES,1009
37,149681,7,4619,1,PRODUCE,8606
37,187211,7,4088,1,PRODUCE,8103
37,101822,7,7874211771,1,GROCERY DRY GOODS,2301
5,121675,3,4011,1,PRODUCE,5501
3,129345,4,60538896309,1,FINANCIAL SERVICES,276
37,1533,5,2733100061,1,COMM BREAD,3729
38,19049,7,4062,1,PRODUCE,8104
38,125387,4,3400007018,1,"CANDY, TOBACCO, COOKIES",79
37,52687,6,3400010353,1,IMPULSE MERCHANDISE,125
38,185530,7,7092047449,1,GROCERY DRY GOODS,3401
38,33521,3,2560000521,1,COMM BREAD,3705
38,35932,3,3338353070,1,PRODUCE,4113
37,75676,3,4022,1,PRODUCE,2005
36,24727,1,7214001165,6,BEAUTY,4010
36,92548,5,4223830241,2,IMPULSE MERCHANDISE,125
36,182768,6,1018109100,1,BEAUTY,6124
37,175294,5,2100064482,1,GROCERY DRY GOODS,2453
37,165343,3,7874236953,1,GROCERY DRY GOODS,2404
3,114477,2,68113176761,1,FINANCIAL SERVICES,283
37,139503,6,7874205654,2,GROCERY DRY GOODS,2764
5,99208,6,2303279312,2,FABRICS AND CRAFTS,8026
36,60371,7,3338311502,1,PRODUCE,702
36,104351,7,81655901284,4,PERSONAL CARE,5031
37,172084,5,4045,1,PRODUCE,3004
36,142422,6,1700002795,1,PERSONAL CARE,3183
37,149410,7,4011,1,PRODUCE,5501
36,94995,6,3940001747,2,GROCERY DRY GOODS,2835
37,161742,3,60538871461,2,DAIRY,9101
5,66121,1,31015884060,1,PERSONAL CARE,205
38,12729,6,4173720801,1,HOUSEHOLD CHEMICALS/SUPP,60
38,22742,1,60265218400,1,GROCERY DRY GOODS,3551
37,158051,2,5040075116,1,COMM BREAD,3725
38,175939,5,4300095531,1,DSD GROCERY,4628
5,115448,2,7467667211,1,PHARMACY OTC,3033
38,4461,5,5200033905,5,DSD GROCERY,4606
38,21596,1,4900004086,1,DSD GROCERY,9546
5,111204,1,7013571301,1,PHARMACY OTC,1613
36,137878,6,8327502580,1,JEWELRY AND SUNGLASSES,6416
37,45532,5,2400004106,2,GROCERY DRY GOODS,2405
38,116253,2,74815910460,1,GROCERY DRY GOODS,2219
5,63250,1,68113173198,1,PHARMACY OTC,3539
5,36105,3,89170000216,1,PRODUCE,3502
5,76580,3,88766181523,1,PHARMACY OTC,1615
36,68436,1,7203298408,1,PHARMACY OTC,3744
38,56908,7,7142901036,1,GROCERY DRY GOODS,3804
5,88732,5,4133500177,1,GROCERY DRY GOODS,2453
38,19049,7,68113178113,1,DSD GROCERY,9214
37,71563,2,4046,1,PRODUCE,5620
37,59932,7,7027710518,1,SERVICE DELI,3007
38,151702,1,4011,1,PRODUCE,5501
37,52455,6,4046,1,PRODUCE,5620
36,42161,4,7940041790,1,PERSONAL CARE,5
37,109608,1,7874237137,1,GROCERY DRY GOODS,3819
3,135076,5,60538819035,1,FINANCIAL SERVICES,1000
38,65802,1,81829001418,1,DAIRY,1442
37,63878,1,4900004575,2,DSD GROCERY,4611
5,116358,2,4856406700,1,COMM BREAD,3731
38,19178,7,2924300011,1,GROCERY DRY GOODS,2997
36,135616,5,4900002892,1,DSD GROCERY,9515
38,159242,2,4060034500,1,DAIRY,1252
3,126978,4,83032400696,1,IMPULSE MERCHANDISE,1749
37,35994,3,4900003165,1,DSD GROCERY,9205
36,124530,3,7124915551,1,PERSONAL CARE,5205
5,189099,7,4900000790,1,DSD GROCERY,4611
38,26334,2,7235000001,1,DSD GROCERY,4622
38,68996,1,3000005300,1,GROCERY DRY GOODS,4102
38,160744,2,7874235187,1,DAIRY,1508
5,20793,1,78656054760,2,PHARMACY OTC,303
36,126441,4,2260028301,1,PERSONAL CARE,1414
37,15322,7,3151,1,PRODUCE,7801
38,12721,6,7874205334,2,FROZEN FOODS,1752
37,74788,2,63189921863,1,COOK AND DINE,2517
5,43722,5,30023341630,2,PHARMACY OTC,1541
37,96612,6,4011,1,PRODUCE,5501
37,161767,3,4082233038,1,SERVICE DELI,3011
38,55242,6,7874235187,1,DAIRY,1508
37,121813,3,7065200750,1,HOME MANAGEMENT,8900
37,13551,7,22541800000,1,MEAT - FRESH & FROZEN,9304
37,136582,5,30997662361,1,PERSONAL CARE,5365
37,184174,6,7007458062,1,INFANT CONSUMABLE HARDLINES,720
36,11267,6,35972612915,2,PHARMACY OTC,1356
3,9170,6,83032400641,1,IMPULSE MERCHANDISE,1001
5,113788,2,40005000925,1,OPTICAL - LENSES,3810
38,72382,2,4011,1,PRODUCE,5501
5,137577,6,7874235186,1,DAIRY,1508
37,147202,7,68113107862,1,BAKERY,5017
37,85570,4,4300095563,5,DSD GROCERY,4628
36,9985,6,4145771291,1,PERSONAL CARE,5112
37,180806,6,7874204026,1,HOUSEHOLD PAPER GOODS,1008
38,11552,6,7740012743,2,PRE PACKED DELI,7561
36,50243,6,2746722674,1,INFANT APPAREL,1202
37,17883,7,2800029551,1,GROCERY DRY GOODS,3304
38,159242,2,7874205541,1,DAIRY,7960
36,35832,3,60538816863,1,SHOES,8971
37,103182,7,4850000629,1,DAIRY,1346
38,69629,2,2550020231,1,GROCERY DRY GOODS,3309
5,34903,3,1727622743,1,PHARMACY OTC,3516
3,90214,5,60538812237,1,FINANCIAL SERVICES,277
38,126774,4,1090000330,1,HOUSEHOLD PAPER GOODS,6510
37,97601,6,4093,1,PRODUCE,4008
37,62955,7,7874212363,1,INFANT CONSUMABLE HARDLINES,213
37,125519,4,7641090312,1,DSD GROCERY,2759
36,161530,3,7780254502,1,BEAUTY,2285
38,36357,3,68113104850,1,BEAUTY,3903
3,115317,2,68113176761,1,FINANCIAL SERVICES,283
5,115355,2,7874200048,1,DSD GROCERY,2600
38,103510,7,4135,1,PRODUCE,1214
38,101077,7,2500004772,1,DAIRY,1407
38,25633,1,9955515854,1,GROCERY DRY GOODS,3309
37,63536,1,7874235187,1,DAIRY,1508
38,159352,2,7874235188,1,DAIRY,1508
37,123321,3,22680600000,1,MEAT - FRESH & FROZEN,6568
38,25633,1,4045,1,PRODUCE,3004
38,18932,7,3800057608,1,GROCERY DRY GOODS,3600
38,125298,4,20612700000,1,BAKERY,1001
37,58473,7,5200020806,1,DSD GROCERY,4607
37,106229,7,82179621352,1,MENSWEAR,7140
38,80271,3,3000005940,1,GROCERY DRY GOODS,4351
37,171182,4,22557400000,1,MEAT - FRESH & FROZEN,6005
5,44403,5,68113104633,1,PHARMACY OTC,2303
38,177764,5,4800171628,1,GROCERY DRY GOODS,2997
37,182081,6,3700085537,1,PERSONAL CARE,5050
38,183732,6,5300000990,1,DAIRY,7958
36,46153,5,1018102510,1,PERSONAL CARE,6113
36,82883,4,81882100128,1,BEAUTY,4010
37,56959,7,7800001952,1,DSD GROCERY,2485
38,10788,6,7432302814,1,COMM BREAD,3724
5,188555,7,9.78E+11,1,BOOKS AND MAGAZINES,2650
38,94805,6,4150000025,2,GROCERY DRY GOODS,2302
37,181620,6,68113178396,1,HOUSEHOLD PAPER GOODS,5550
37,62666,7,7066209632,1,GROCERY DRY GOODS,3114
37,42397,4,4400003628,1,DSD GROCERY,3605
5,179690,6,61286295560,1,LADIESWEAR,9189
37,110632,1,75166677005,1,PRODUCE,7804
37,140426,6,3338365020,3,PRODUCE,7501
36,172569,5,7940000954,2,PERSONAL CARE,5030
37,160527,2,7597116072,1,SERVICE DELI,3015
36,87818,5,30997232210,1,BEAUTY,3503
36,104351,7,7940073600,2,PERSONAL CARE,5030
38,16080,7,3500074023,1,PERSONAL CARE,203
5,123878,3,88679001362,1,PHARMACY OTC,2211
38,116440,2,7874204162,1,PRE PACKED DELI,7554
38,177653,5,7763304736,1,COMM BREAD,3701
37,31202,2,4065,1,PRODUCE,8101
37,100178,7,6233885619,1,HOUSEHOLD CHEMICALS/SUPP,8945
38,175489,5,7756725424,1,FROZEN FOODS,1853
36,150781,1,7874207253,1,DSD GROCERY,2251
36,26859,2,4087,1,PRODUCE,7803
3,93435,6,60538862128,1,FINANCIAL SERVICES,0
38,161866,3,7282017092,2,DAIRY,7978
36,105436,7,74270249683,1,HOME DECOR,2560
5,54177,6,2610000576,1,"CANDY, TOBACCO, COOKIES",8012
37,164376,3,8312000257,1,"LIQUOR,WINE,BEER",2000
37,164762,3,4011,-1,PRODUCE,5501
37,15322,7,7045900541,1,FROZEN FOODS,2008
3,43709,5,68113176761,1,FINANCIAL SERVICES,283
37,15413,7,3940001733,1,GROCERY DRY GOODS,2835
36,134095,5,7940022968,2,PERSONAL CARE,9104
38,172703,5,3151,1,PRODUCE,7801
37,117265,2,75166677005,1,PRODUCE,7804
5,28817,2,87897100000,1,PERSONAL CARE,5230
5,133658,5,3338311010,1,PRODUCE,108
38,189285,7,4300002826,1,DSD GROCERY,4624
38,18331,7,3800000127,1,GROCERY DRY GOODS,3555
38,142030,6,6827473441,1,DSD GROCERY,2351
36,191139,7,4178900125,2,GROCERY DRY GOODS,3120
37,78364,3,2460001003,1,GROCERY DRY GOODS,4253
5,165378,3,68113168762,1,PHARMACY OTC,3533
37,106218,7,7341001355,1,COMM BREAD,3761
36,57569,7,7225001144,1,COMM BREAD,3704
37,177448,5,3338320027,1,PRODUCE,3601
38,80884,3,2970000147,-1,GROCERY DRY GOODS,3031
36,185687,7,35972619030,1,PHARMACY OTC,2233
38,20566,1,68113132923,1,PRODUCE,7145
38,48490,5,60538818716,1,DAIRY,1507
37,128594,4,8663178332,1,GROCERY DRY GOODS,4154
37,22082,1,8000051309,1,GROCERY DRY GOODS,2906
37,11741,6,7116005574,1,COOK AND DINE,2830
38,5466,5,5565367020,1,DSD GROCERY,3856
38,188639,7,7432309552,2,COMM BREAD,3724
38,147077,7,7940049581,1,PERSONAL CARE,5008
37,52880,6,73447533423,1,PRODUCE,8108
37,175641,5,3338365020,1,PRODUCE,7501
36,173929,5,7965603178,1,BEAUTY,6080
36,46203,5,35431222502,1,PHARMACY OTC,4084
38,80789,3,7874235188,1,DAIRY,1508
37,148261,7,88796124402,1,IMPULSE MERCHANDISE,336
36,2189,5,30299392708,1,BEAUTY,4503
36,130586,4,7940033336,1,PERSONAL CARE,5030
38,188964,7,4900001938,1,DSD GROCERY,9550
36,168831,4,4000000445,2,IMPULSE MERCHANDISE,110
38,166773,3,76211120602,1,GROCERY DRY GOODS,3308
38,110347,1,7225003706,1,COMM BREAD,3702
3,84868,4,60538812236,1,FINANCIAL SERVICES,278
37,105684,7,4029,1,PRODUCE,6201
38,18095,7,7432300583,1,COMM BREAD,3724
5,46072,5,68113118738,1,PHARMACY OTC,2562
36,153959,1,7124921482,1,BEAUTY,2105
37,75123,2,5020055110,1,DAIRY,1407
36,165846,3,85716902022,1,PERSONAL CARE,5367
38,7183,6,4610000109,1,DAIRY,7960
37,102749,7,4369508500,1,FROZEN FOODS,1952
37,166624,3,3338340243,1,PRODUCE,6425
3,144524,7,60538862128,1,FINANCIAL SERVICES,0
37,189947,7,7524320120,1,FROZEN FOODS,1853
36,67132,1,30187248130,1,BEAUTY,4020
38,186320,7,3800057608,1,GROCERY DRY GOODS,3600
5,46972,5,68113118714,1,PHARMACY OTC,1301
38,123273,3,80504031427,1,SHOES,3245
38,88912,5,3800056039,1,GROCERY DRY GOODS,3554
5,42995,4,4051,1,PRODUCE,5701
37,138105,6,4400002854,1,DSD GROCERY,2758
37,10511,6,4087,1,PRODUCE,7803
37,6522,6,4663,1,PRODUCE,4011
38,43253,5,2840023981,1,DSD GROCERY,4402
38,190287,7,2840043318,1,IMPULSE MERCHANDISE,808
3,150440,1,60538887953,1,FINANCIAL SERVICES,285
36,172375,5,68113102418,1,PHARMACY OTC,4004
38,4279,5,88491201425,1,GROCERY DRY GOODS,3555
3,77886,3,60538812237,1,FINANCIAL SERVICES,277
38,168950,4,4171623110,1,DAIRY,7953
3,132446,5,60538819035,1,FINANCIAL SERVICES,1000
36,80295,3,85651600200,1,PRODUCE,7129
37,58473,7,4087,1,PRODUCE,7803
37,102524,7,22587400000,1,MEAT - FRESH & FROZEN,9384
5,150410,1,30573245042,1,PHARMACY OTC,2161
36,142775,6,7940031743,1,PERSONAL CARE,5023
5,27405,2,85482202501,1,PHARMACY OTC,2041
37,182628,6,1466850600,1,PRODUCE,5757
38,143669,7,3800076862,1,GROCERY DRY GOODS,3559
38,93998,6,6414404213,1,GROCERY DRY GOODS,3005
38,37411,3,4180040141,2,DAIRY,1407
37,115697,2,7639700407,1,GROCERY DRY GOODS,2995
37,190759,7,3338360051,1,PRODUCE,4010
36,186126,7,3160404059,1,PHARMACY OTC,1002
38,164142,3,7047048547,1,DAIRY,1358
37,59417,7,63561700001,1,GROCERY DRY GOODS,2501
37,29730,2,2200000512,1,IMPULSE MERCHANDISE,135
36,164915,3,1904500174,1,PERSONAL CARE,5462
38,56717,7,4011,1,PRODUCE,5501
37,158051,2,5200032016,1,DSD GROCERY,4606
38,111269,1,4900004523,1,DSD GROCERY,4611
37,17198,7,4900003165,1,DSD GROCERY,9205
3,30126,2,68113176761,1,FINANCIAL SERVICES,283
38,109695,1,3100044110,1,FROZEN FOODS,4060
38,132231,5,7278510112,1,PERSONAL CARE,3184
38,158085,2,3663202866,1,DAIRY,1439
38,177811,5,2460001098,1,GROCERY DRY GOODS,4253
37,139509,6,4011,1,PRODUCE,5501
36,85766,4,3700080819,1,PERSONAL CARE,5414
37,33319,3,3107,1,PRODUCE,103
3,108940,1,68113163353,1,FINANCIAL SERVICES,277
38,33581,3,7874235188,1,DAIRY,1508
37,98112,6,7874243167,1,GROCERY DRY GOODS,4408
37,99076,6,4761,2,PRODUCE,4458
37,62955,7,7874237146,1,GROCERY DRY GOODS,3818
36,174006,5,3500055913,1,PERSONAL CARE,402
38,55786,6,4383426624,1,PERSONAL CARE,5128
37,45189,5,4178900121,-1,GROCERY DRY GOODS,3120
36,109616,1,65006600018,1,PERSONAL CARE,8101
36,142447,6,7560900095,1,BEAUTY,4501
38,102194,7,68113174355,1,DAIRY,9107
38,68134,1,4812125100,1,COMM BREAD,3719
37,139038,6,4166703627,1,DSD GROCERY,3740
5,117918,2,7874206337,1,HOUSEHOLD PAPER GOODS,202
38,106912,1,3450015129,1,DAIRY,1202
38,113360,2,88561557051,1,SLEEPWEAR/FOUNDATIONS,2439
5,169108,4,7418228187,1,PERSONAL CARE,3159
38,15412,7,7874207223,1,GROCERY DRY GOODS,2705
36,32755,3,73608078972,1,SLEEPWEAR/FOUNDATIONS,6071
37,165038,3,60538818788,1,DAIRY,7955
36,59695,7,2006620546,4,PAINT AND ACCESSORIES,1017
5,33172,3,3579442424,1,SPORTING GOODS,5300
37,30707,2,7047000653,2,DAIRY,1359
36,59329,7,8380003323,1,BEAUTY,4509
3,115205,2,60538819035,1,FINANCIAL SERVICES,1000
38,112888,2,8768400100,1,DSD GROCERY,4624
38,136291,5,3836150263,1,BAKERY,9002
37,14608,7,2700031145,1,DAIRY,1253
38,9492,6,2840000026,1,DSD GROCERY,9264
37,6131,5,3700052025,1,PERSONAL CARE,5050
37,176095,5,3450015116,1,DAIRY,1202
36,29947,2,60538862097,1,FINANCIAL SERVICES,0
37,28269,2,4133101477,1,GROCERY DRY GOODS,3009
5,85550,4,7432308224,1,COMM BREAD,3724
38,137837,6,2733100610,1,DAIRY,7962
37,38434,4,68113100391,1,PRODUCE,4716
5,135522,5,30067000524,1,PHARMACY OTC,2220
36,72913,2,4155400908,1,BEAUTY,2255
37,168873,4,4135,1,PRODUCE,1214
37,182250,6,4051,1,PRODUCE,5701
37,56695,7,5400010060,1,HOUSEHOLD PAPER GOODS,3004
37,142452,6,5210002718,2,GROCERY DRY GOODS,4252
38,106458,7,4400000057,1,DSD GROCERY,3715
37,84346,4,3400000337,1,IMPULSE MERCHANDISE,145
38,163297,3,7874235187,2,DAIRY,1508
38,11228,6,3000031595,1,GROCERY DRY GOODS,3556
3,115163,2,68113163353,1,FINANCIAL SERVICES,277
38,1718,5,1600048771,1,GROCERY DRY GOODS,3555
38,72674,2,7064001086,1,FROZEN FOODS,1851
3,64643,1,68113163352,1,FINANCIAL SERVICES,278
37,7753,6,7874222803,1,GROCERY DRY GOODS,4451
38,83391,4,7342000036,1,DAIRY,1353
37,38815,4,60538862097,1,FINANCIAL SERVICES,0
38,119277,3,4180026100,1,DSD GROCERY,4640
36,124321,3,7965604652,1,BEAUTY,6060
3,26255,2,60538862097,1,FINANCIAL SERVICES,0
38,30652,2,7874208752,1,BAKERY,9001
37,24302,1,2100064616,1,GROCERY DRY GOODS,2453
37,188329,7,1200080995,-1,DSD GROCERY,9516
36,82810,4,3700032494,1,PHARMACY OTC,254
37,85840,4,60504945829,1,PRODUCE,3107
38,162084,3,7874235188,1,DAIRY,1508
36,77764,3,31254778135,1,PERSONAL CARE,5055
38,175939,5,2840041772,1,IMPULSE MERCHANDISE,808
36,54719,6,7940099810,1,PERSONAL CARE,5033
37,13758,7,4470003050,1,PRE PACKED DELI,7554
36,33299,3,89170000212,1,PRODUCE,3509
37,149340,7,7341000343,1,COMM BREAD,3762
38,25532,1,7874222921,1,DAIRY,1360
5,102046,7,89470001010,1,DAIRY,1450
37,153160,1,68113174355,1,DAIRY,9107
38,77432,3,7874206845,4,GROCERY DRY GOODS,2822
38,111269,1,2200010505,1,"CANDY, TOBACCO, COOKIES",221
37,155509,1,3338320030,1,PRODUCE,3602
37,123351,3,1254600608,1,IMPULSE MERCHANDISE,135
5,79887,3,71941070002,2,PHARMACY OTC,522
5,49084,6,3993807393,1,CELEBRATION,200
37,43011,4,7639700307,1,GROCERY DRY GOODS,2995
38,148053,7,88491201425,1,GROCERY DRY GOODS,3555
38,50895,6,7965600133,1,BEAUTY,6000
38,148936,7,3345611411,1,DAIRY,1311
36,84655,4,38151918371,1,PERSONAL CARE,5260
5,34890,3,1650054099,1,PHARMACY OTC,801
36,73972,2,1204403752,1,PERSONAL CARE,53
36,51984,6,2840019078,1,DSD GROCERY,7902
38,71143,2,5200012937,1,DSD GROCERY,4607
38,188209,7,5113120105,1,PHARMACY OTC,3782
5,14073,7,3927822010,1,PHARMACY OTC,2041
38,16015,7,7874235187,1,DAIRY,1508
3,21452,1,60538896309,1,FINANCIAL SERVICES,276
